Image,Path,Subject,Distance,Focal
S160d09f27_i0,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i0.png,160,0.9,27
S160d09f27_i1,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i1.png,160,0.9,27
S160d09f27_i2,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i2.png,160,0.9,27
S160d09f27_i3,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i3.png,160,0.9,27
S160d09f27_i4,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i4.png,160,0.9,27
S160d09f27_i5,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i5.png,160,0.9,27
S160d09f27_i6,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i6.png,160,0.9,27
S160d09f27_i7,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i7.png,160,0.9,27
S160d09f27_i8,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i8.png,160,0.9,27
S160d09f27_i9,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i9.png,160,0.9,27
S160d09f27_i10,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i10.png,160,0.9,27
S160d09f27_i11,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i11.png,160,0.9,27
S160d09f27_i12,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i12.png,160,0.9,27
S160d09f27_i13,/mnt/homeGPU/isalinas/data/images/S160/d09/f27/S160d09f27_i13.png,160,0.9,27
S160d1f27_i0,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i0.png,160,1,27
S160d1f27_i1,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i1.png,160,1,27
S160d1f27_i2,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i2.png,160,1,27
S160d1f27_i3,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i3.png,160,1,27
S160d1f27_i4,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i4.png,160,1,27
S160d1f27_i5,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i5.png,160,1,27
S160d1f27_i6,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i6.png,160,1,27
S160d1f27_i7,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i7.png,160,1,27
S160d1f27_i8,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i8.png,160,1,27
S160d1f27_i9,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i9.png,160,1,27
S160d1f27_i10,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i10.png,160,1,27
S160d1f27_i11,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i11.png,160,1,27
S160d1f27_i12,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i12.png,160,1,27
S160d1f27_i13,/mnt/homeGPU/isalinas/data/images/S160/d1/f27/S160d1f27_i13.png,160,1,27
S160d14f27_i0,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i0.png,160,1.4,27
S160d14f27_i1,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i1.png,160,1.4,27
S160d14f27_i2,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i2.png,160,1.4,27
S160d14f27_i3,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i3.png,160,1.4,27
S160d14f27_i4,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i4.png,160,1.4,27
S160d14f27_i5,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i5.png,160,1.4,27
S160d14f27_i6,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i6.png,160,1.4,27
S160d14f27_i7,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i7.png,160,1.4,27
S160d14f27_i8,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i8.png,160,1.4,27
S160d14f27_i9,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i9.png,160,1.4,27
S160d14f27_i10,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i10.png,160,1.4,27
S160d14f27_i11,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i11.png,160,1.4,27
S160d14f27_i12,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i12.png,160,1.4,27
S160d14f27_i13,/mnt/homeGPU/isalinas/data/images/S160/d14/f27/S160d14f27_i13.png,160,1.4,27
S160d18f27_i0,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i0.png,160,1.8,27
S160d18f27_i1,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i1.png,160,1.8,27
S160d18f27_i2,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i2.png,160,1.8,27
S160d18f27_i3,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i3.png,160,1.8,27
S160d18f27_i4,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i4.png,160,1.8,27
S160d18f27_i5,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i5.png,160,1.8,27
S160d18f27_i6,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i6.png,160,1.8,27
S160d18f27_i7,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i7.png,160,1.8,27
S160d18f27_i8,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i8.png,160,1.8,27
S160d18f27_i9,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i9.png,160,1.8,27
S160d18f27_i10,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i10.png,160,1.8,27
S160d18f27_i11,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i11.png,160,1.8,27
S160d18f27_i12,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i12.png,160,1.8,27
S160d18f27_i13,/mnt/homeGPU/isalinas/data/images/S160/d18/f27/S160d18f27_i13.png,160,1.8,27
S160d35f27_i0,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i0.png,160,3.5,27
S160d35f27_i1,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i1.png,160,3.5,27
S160d35f27_i2,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i2.png,160,3.5,27
S160d35f27_i3,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i3.png,160,3.5,27
S160d35f27_i4,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i4.png,160,3.5,27
S160d35f27_i5,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i5.png,160,3.5,27
S160d35f27_i6,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i6.png,160,3.5,27
S160d35f27_i7,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i7.png,160,3.5,27
S160d35f27_i8,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i8.png,160,3.5,27
S160d35f27_i9,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i9.png,160,3.5,27
S160d35f27_i10,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i10.png,160,3.5,27
S160d35f27_i11,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i11.png,160,3.5,27
S160d35f27_i12,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i12.png,160,3.5,27
S160d35f27_i13,/mnt/homeGPU/isalinas/data/images/S160/d35/f27/S160d35f27_i13.png,160,3.5,27
S160d4f27_i0,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i0.png,160,4,27
S160d4f27_i1,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i1.png,160,4,27
S160d4f27_i2,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i2.png,160,4,27
S160d4f27_i3,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i3.png,160,4,27
S160d4f27_i4,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i4.png,160,4,27
S160d4f27_i5,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i5.png,160,4,27
S160d4f27_i6,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i6.png,160,4,27
S160d4f27_i7,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i7.png,160,4,27
S160d4f27_i8,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i8.png,160,4,27
S160d4f27_i9,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i9.png,160,4,27
S160d4f27_i10,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i10.png,160,4,27
S160d4f27_i11,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i11.png,160,4,27
S160d4f27_i12,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i12.png,160,4,27
S160d4f27_i13,/mnt/homeGPU/isalinas/data/images/S160/d4/f27/S160d4f27_i13.png,160,4,27
S165d05f27_i0,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i0.png,165,0.5,27
S165d05f27_i1,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i1.png,165,0.5,27
S165d05f27_i2,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i2.png,165,0.5,27
S165d05f27_i3,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i3.png,165,0.5,27
S165d05f27_i4,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i4.png,165,0.5,27
S165d05f27_i5,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i5.png,165,0.5,27
S165d05f27_i6,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i6.png,165,0.5,27
S165d05f27_i7,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i7.png,165,0.5,27
S165d05f27_i8,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i8.png,165,0.5,27
S165d05f27_i9,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i9.png,165,0.5,27
S165d05f27_i10,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i10.png,165,0.5,27
S165d05f27_i11,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i11.png,165,0.5,27
S165d05f27_i12,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i12.png,165,0.5,27
S165d05f27_i13,/mnt/homeGPU/isalinas/data/images/S165/d05/f27/S165d05f27_i13.png,165,0.5,27
S165d07f27_i0,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i0.png,165,0.7,27
S165d07f27_i1,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i1.png,165,0.7,27
S165d07f27_i2,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i2.png,165,0.7,27
S165d07f27_i3,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i3.png,165,0.7,27
S165d07f27_i4,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i4.png,165,0.7,27
S165d07f27_i5,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i5.png,165,0.7,27
S165d07f27_i6,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i6.png,165,0.7,27
S165d07f27_i7,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i7.png,165,0.7,27
S165d07f27_i8,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i8.png,165,0.7,27
S165d07f27_i9,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i9.png,165,0.7,27
S165d07f27_i10,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i10.png,165,0.7,27
S165d07f27_i11,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i11.png,165,0.7,27
S165d07f27_i12,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i12.png,165,0.7,27
S165d07f27_i13,/mnt/homeGPU/isalinas/data/images/S165/d07/f27/S165d07f27_i13.png,165,0.7,27
S165d09f27_i0,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i0.png,165,0.9,27
S165d09f27_i1,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i1.png,165,0.9,27
S165d09f27_i2,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i2.png,165,0.9,27
S165d09f27_i3,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i3.png,165,0.9,27
S165d09f27_i4,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i4.png,165,0.9,27
S165d09f27_i5,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i5.png,165,0.9,27
S165d09f27_i6,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i6.png,165,0.9,27
S165d09f27_i7,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i7.png,165,0.9,27
S165d09f27_i8,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i8.png,165,0.9,27
S165d09f27_i9,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i9.png,165,0.9,27
S165d09f27_i10,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i10.png,165,0.9,27
S165d09f27_i11,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i11.png,165,0.9,27
S165d09f27_i12,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i12.png,165,0.9,27
S165d09f27_i13,/mnt/homeGPU/isalinas/data/images/S165/d09/f27/S165d09f27_i13.png,165,0.9,27
S165d1f27_i0,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i0.png,165,1,27
S165d1f27_i1,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i1.png,165,1,27
S165d1f27_i2,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i2.png,165,1,27
S165d1f27_i3,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i3.png,165,1,27
S165d1f27_i4,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i4.png,165,1,27
S165d1f27_i5,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i5.png,165,1,27
S165d1f27_i6,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i6.png,165,1,27
S165d1f27_i7,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i7.png,165,1,27
S165d1f27_i8,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i8.png,165,1,27
S165d1f27_i9,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i9.png,165,1,27
S165d1f27_i10,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i10.png,165,1,27
S165d1f27_i11,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i11.png,165,1,27
S165d1f27_i12,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i12.png,165,1,27
S165d1f27_i13,/mnt/homeGPU/isalinas/data/images/S165/d1/f27/S165d1f27_i13.png,165,1,27
S165d14f27_i0,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i0.png,165,1.4,27
S165d14f27_i1,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i1.png,165,1.4,27
S165d14f27_i2,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i2.png,165,1.4,27
S165d14f27_i3,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i3.png,165,1.4,27
S165d14f27_i4,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i4.png,165,1.4,27
S165d14f27_i5,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i5.png,165,1.4,27
S165d14f27_i6,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i6.png,165,1.4,27
S165d14f27_i7,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i7.png,165,1.4,27
S165d14f27_i8,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i8.png,165,1.4,27
S165d14f27_i9,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i9.png,165,1.4,27
S165d14f27_i10,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i10.png,165,1.4,27
S165d14f27_i11,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i11.png,165,1.4,27
S165d14f27_i12,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i12.png,165,1.4,27
S165d14f27_i13,/mnt/homeGPU/isalinas/data/images/S165/d14/f27/S165d14f27_i13.png,165,1.4,27
S165d18f27_i0,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i0.png,165,1.8,27
S165d18f27_i1,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i1.png,165,1.8,27
S165d18f27_i2,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i2.png,165,1.8,27
S165d18f27_i3,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i3.png,165,1.8,27
S165d18f27_i4,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i4.png,165,1.8,27
S165d18f27_i5,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i5.png,165,1.8,27
S165d18f27_i6,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i6.png,165,1.8,27
S165d18f27_i7,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i7.png,165,1.8,27
S165d18f27_i8,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i8.png,165,1.8,27
S165d18f27_i9,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i9.png,165,1.8,27
S165d18f27_i10,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i10.png,165,1.8,27
S165d18f27_i11,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i11.png,165,1.8,27
S165d18f27_i12,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i12.png,165,1.8,27
S165d18f27_i13,/mnt/homeGPU/isalinas/data/images/S165/d18/f27/S165d18f27_i13.png,165,1.8,27
S165d35f27_i0,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i0.png,165,3.5,27
S165d35f27_i1,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i1.png,165,3.5,27
S165d35f27_i2,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i2.png,165,3.5,27
S165d35f27_i3,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i3.png,165,3.5,27
S165d35f27_i4,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i4.png,165,3.5,27
S165d35f27_i5,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i5.png,165,3.5,27
S165d35f27_i6,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i6.png,165,3.5,27
S165d35f27_i7,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i7.png,165,3.5,27
S165d35f27_i8,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i8.png,165,3.5,27
S165d35f27_i9,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i9.png,165,3.5,27
S165d35f27_i10,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i10.png,165,3.5,27
S165d35f27_i11,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i11.png,165,3.5,27
S165d35f27_i12,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i12.png,165,3.5,27
S165d35f27_i13,/mnt/homeGPU/isalinas/data/images/S165/d35/f27/S165d35f27_i13.png,165,3.5,27
S165d4f27_i0,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i0.png,165,4,27
S165d4f27_i1,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i1.png,165,4,27
S165d4f27_i2,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i2.png,165,4,27
S165d4f27_i3,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i3.png,165,4,27
S165d4f27_i4,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i4.png,165,4,27
S165d4f27_i5,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i5.png,165,4,27
S165d4f27_i6,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i6.png,165,4,27
S165d4f27_i7,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i7.png,165,4,27
S165d4f27_i8,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i8.png,165,4,27
S165d4f27_i9,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i9.png,165,4,27
S165d4f27_i10,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i10.png,165,4,27
S165d4f27_i11,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i11.png,165,4,27
S165d4f27_i12,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i12.png,165,4,27
S165d4f27_i13,/mnt/homeGPU/isalinas/data/images/S165/d4/f27/S165d4f27_i13.png,165,4,27
S170d05f27_i0,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i0.png,170,0.5,27
S170d05f27_i1,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i1.png,170,0.5,27
S170d05f27_i2,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i2.png,170,0.5,27
S170d05f27_i3,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i3.png,170,0.5,27
S170d05f27_i4,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i4.png,170,0.5,27
S170d05f27_i5,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i5.png,170,0.5,27
S170d05f27_i6,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i6.png,170,0.5,27
S170d05f27_i7,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i7.png,170,0.5,27
S170d05f27_i8,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i8.png,170,0.5,27
S170d05f27_i9,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i9.png,170,0.5,27
S170d05f27_i10,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i10.png,170,0.5,27
S170d05f27_i11,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i11.png,170,0.5,27
S170d05f27_i12,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i12.png,170,0.5,27
S170d05f27_i13,/mnt/homeGPU/isalinas/data/images/S170/d05/f27/S170d05f27_i13.png,170,0.5,27
S170d07f27_i0,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i0.png,170,0.7,27
S170d07f27_i1,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i1.png,170,0.7,27
S170d07f27_i2,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i2.png,170,0.7,27
S170d07f27_i3,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i3.png,170,0.7,27
S170d07f27_i4,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i4.png,170,0.7,27
S170d07f27_i5,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i5.png,170,0.7,27
S170d07f27_i6,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i6.png,170,0.7,27
S170d07f27_i7,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i7.png,170,0.7,27
S170d07f27_i8,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i8.png,170,0.7,27
S170d07f27_i9,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i9.png,170,0.7,27
S170d07f27_i10,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i10.png,170,0.7,27
S170d07f27_i11,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i11.png,170,0.7,27
S170d07f27_i12,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i12.png,170,0.7,27
S170d07f27_i13,/mnt/homeGPU/isalinas/data/images/S170/d07/f27/S170d07f27_i13.png,170,0.7,27
S170d09f27_i0,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i0.png,170,0.9,27
S170d09f27_i1,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i1.png,170,0.9,27
S170d09f27_i2,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i2.png,170,0.9,27
S170d09f27_i3,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i3.png,170,0.9,27
S170d09f27_i4,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i4.png,170,0.9,27
S170d09f27_i5,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i5.png,170,0.9,27
S170d09f27_i6,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i6.png,170,0.9,27
S170d09f27_i7,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i7.png,170,0.9,27
S170d09f27_i8,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i8.png,170,0.9,27
S170d09f27_i9,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i9.png,170,0.9,27
S170d09f27_i10,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i10.png,170,0.9,27
S170d09f27_i11,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i11.png,170,0.9,27
S170d09f27_i12,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i12.png,170,0.9,27
S170d09f27_i13,/mnt/homeGPU/isalinas/data/images/S170/d09/f27/S170d09f27_i13.png,170,0.9,27
